Date,Open,High,Low,Close,Adj Close,Volume
2017-08-07,1.75,1.84,1.7,1.78,12.46,118759
2017-08-04,1.83,1.86,1.751,1.78,12.46,72025
2017-08-03,1.84,1.8827,1.83,1.84,12.88,19573
2017-08-02,1.93,1.94,1.83,1.87,13.09,103408
2017-08-01,1.94,1.97,1.92,1.93,13.51,51024
2017-07-31,1.93,1.98,1.91,1.92,13.44,45276
2017-07-28,1.95,1.999,1.928,1.94,13.58,52310
2017-07-27,2.08,2.1,1.91,1.93,13.51,173268
2017-07-26,2.03,2.099,2.01,2.05,14.35,62906
2017-07-25,2.01,2.14,2.0,2.02,14.14,125108
2017-07-24,2.05,2.0999,2.0,2.02,14.14,116115
2017-07-21,2.02,2.13,1.96,2.06,14.42,288828
2017-07-20,2.0,2.05,1.96,2.02,14.14,173852
2017-07-19,1.9,2.04,1.87,1.96,13.72,440017
2017-07-18,1.86,1.92,1.8,1.8699,13.0893,133651
2017-07-17,1.9,1.9,1.83,1.89,13.23,85281
2017-07-14,1.87,1.97,1.8,1.91,13.37,374784
2017-07-13,1.89,1.89,1.8,1.82,12.74,76037
2017-07-12,1.77,1.934,1.7584,1.89,13.23,274325
2017-07-11,1.7,1.8399,1.6701,1.78,12.46,172598
2017-07-10,1.76,1.76,1.6701,1.7,11.9,40452
2017-07-07,1.73,1.74,1.66,1.74,12.18,52653
2017-07-06,1.73,1.78,1.68,1.71,11.97,104849
2017-07-05,1.75,1.76,1.73,1.76,12.32,56350
2017-07-03,1.75,1.79,1.75,1.75,12.25,56671
2017-06-30,1.8,1.8248,1.7068,1.75,12.25,71545
2017-06-29,1.82,1.87,1.75,1.81,12.67,214854
2017-06-28,1.88,1.88,1.8,1.82,12.74,75871
2017-06-27,1.92,1.94,1.84,1.84,12.88,140682
2017-06-26,1.9,2.0,1.85,1.94,13.58,228550
2017-06-23,1.76,1.97,1.7138,1.91,13.37,369778
2017-06-22,1.55,1.8,1.54,1.77,12.39,315905
2017-06-21,1.53,1.57,1.53,1.5615,10.9305,76395
2017-06-20,1.58,1.6,1.52,1.53,10.71,33389
2017-06-19,1.58,1.6,1.57,1.59,11.13,50442
2017-06-16,1.55,1.59,1.54,1.55,10.85,45177
2017-06-15,1.54,1.57,1.52,1.53,10.71,110439
2017-06-14,1.6,1.61,1.53,1.56,10.92,66051
2017-06-13,1.65,1.66,1.6085,1.62,11.34,18537
2017-06-12,1.65,1.68,1.64,1.66,11.62,39815
2017-06-09,1.71,1.76,1.63,1.66,11.62,115487
2017-06-08,1.69,1.74,1.6645,1.73,12.11,125762
2017-06-07,1.67,1.7,1.64,1.68,11.76,89564
2017-06-06,1.67,1.6799,1.64,1.66,11.62,46586
2017-06-05,1.63,1.68,1.63,1.66,11.62,115772
2017-06-02,1.63,1.649,1.63,1.64,11.48,37370
2017-06-01,1.64,1.65,1.6005,1.62,11.34,45558
2017-05-31,1.65,1.69,1.62,1.6699,11.6893,145971
2017-05-30,1.59,1.64,1.56,1.62,11.34,124808
2017-05-26,1.55,1.61,1.53,1.59,11.13,39888
2017-05-25,1.55,1.6,1.53,1.54,10.78,148700
2017-05-24,1.53,1.59,1.5,1.54,10.78,54301
2017-05-23,1.58,1.5895,1.52,1.54,10.78,34616
2017-05-22,1.5,1.59,1.5,1.59,11.13,127859
2017-05-19,1.46,1.49,1.43,1.49,10.43,131418
2017-05-18,1.5,1.5,1.42,1.43,10.01,120977
2017-05-17,1.53,1.54,1.5,1.5,10.5,62101
2017-05-16,1.54,1.58,1.5,1.5,10.5,113651
2017-05-15,1.48,1.59,1.48,1.58,11.06,150109
2017-05-12,1.42,1.49,1.3901,1.49,10.43,133309
2017-05-11,1.38,1.43,1.28,1.39,9.73,200858
2017-05-10,1.35,1.39,1.35,1.38,9.66,88530
2017-05-09,1.38,1.39,1.32,1.35,9.45,32808
2017-05-08,1.39,1.39,1.35,1.39,9.73,19754
2017-05-05,1.31,1.39,1.29,1.39,9.73,162961
2017-05-04,1.33,1.33,1.31,1.31,9.17,71313
2017-05-03,1.35,1.37,1.32,1.35,9.45,23698
2017-05-02,1.33,1.39,1.31,1.37,9.59,121003
2017-05-01,1.38,1.4,1.2901,1.35,9.45,126746
2017-04-28,1.44,1.44,1.39,1.4,9.8,81885
2017-04-27,1.45,1.45,1.42,1.44,10.08,76310
2017-04-26,1.43,1.46,1.43,1.44,10.08,34153
2017-04-25,1.45,1.48,1.44,1.44,10.08,32184
2017-04-24,1.47,1.55,1.43,1.43,10.01,94060
2017-04-21,1.48,1.49,1.45,1.47,10.29,33071
2017-04-20,1.46,1.48,1.45,1.46,10.22,27694
2017-04-19,1.45,1.5,1.43,1.44,10.08,45443
2017-04-18,1.46,1.5158,1.43,1.46,10.22,74001
2017-04-17,1.46,1.5,1.45,1.46,10.22,56752
2017-04-13,1.51,1.53,1.45,1.45,10.15,102272
2017-04-12,1.57,1.59,1.52,1.54,10.78,110371
2017-04-11,1.55,1.6,1.55,1.57,10.99,86348
2017-04-10,1.55,1.59,1.5392,1.58,11.06,61688
2017-04-07,1.52,1.57,1.47,1.54,10.78,235415
2017-04-06,1.48,1.54,1.48,1.53,10.71,33962
2017-04-05,1.55,1.57,1.49,1.49,10.43,73914
2017-04-04,1.49,1.6,1.48,1.53,10.71,157621
2017-04-03,1.53,1.6,1.5,1.5,10.5,133664
2017-03-31,1.52,1.55,1.51,1.52,10.64,52397
2017-03-30,1.53,1.5612,1.5,1.51,10.57,114335
2017-03-29,1.5,1.5345,1.44,1.5,10.5,222889
2017-03-28,1.41,1.4289,1.37,1.38,9.66,36998
2017-03-27,1.35,1.47,1.35,1.4,9.8,78412
2017-03-24,1.34,1.41,1.3399,1.34,9.38,86978
2017-03-23,1.33,1.37,1.31,1.35,9.45,44715
2017-03-22,1.35,1.3893,1.3,1.32,9.24,78273
2017-03-21,1.45,1.45,1.33,1.34,9.38,156070
2017-03-20,1.35,1.46,1.33,1.43,10.01,243533
2017-03-17,1.48,1.48,1.34,1.35,9.45,381840
2017-03-16,1.52,1.52,1.47,1.47,10.29,99825
2017-03-15,1.5,1.52,1.49,1.51,10.57,129817
2017-03-14,1.46,1.5,1.45,1.5,10.5,122307
2017-03-13,1.5,1.55,1.42,1.53,10.71,755660
2017-03-10,1.73,1.77,1.7,1.7,11.9,87085
2017-03-09,1.75,1.78,1.72,1.75,12.25,41086
2017-03-08,1.7,1.764,1.7,1.74,12.18,90573
2017-03-07,1.74,1.7776,1.7,1.7,11.9,125814
2017-03-06,1.89,1.89,1.72,1.74,12.18,273730
2017-03-03,1.93,1.93,1.82,1.9,13.3,129097
2017-03-02,1.92,2.0,1.74,1.93,13.51,387175
2017-03-01,1.99,1.99,1.94,1.94,13.58,160964
2017-02-28,2.03,2.05,1.93,1.97,13.79,145414
2017-02-27,2.02,2.0894,2.02,2.03,14.21,88480
2017-02-24,2.02,2.08,2.02,2.04,14.28,106366
2017-02-23,2.13,2.13,2.04,2.05,14.35,141228
2017-02-22,2.15,2.19,2.1,2.13,14.91,82568
2017-02-21,2.15,2.2,2.11,2.18,15.26,88680
2017-02-17,2.11,2.19,2.1,2.15,15.05,50308
2017-02-16,2.15,2.189,2.1101,2.12,14.84,43662
2017-02-15,2.18,2.2,2.11,2.15,15.05,99423
2017-02-14,2.1,2.16,2.1,2.16,15.12,54532
2017-02-13,2.12,2.12,2.0806,2.1,14.7,53172
2017-02-10,2.09,2.1199,2.07,2.08,14.56,43884
2017-02-09,2.0939,2.1,2.07,2.07,14.49,18538
2017-02-08,2.1,2.1115,2.06,2.06,14.42,46430
2017-02-07,2.14,2.14,2.1,2.11,14.77,36706
2017-02-06,2.2,2.2287,2.1,2.11,14.77,62410
2017-02-03,2.12,2.18,2.1,2.17,15.19,70333
2017-02-02,2.11,2.2799,2.01,2.12,14.84,490090
2017-02-01,2.03,2.0871,1.98,2.03,14.21,84740
2017-01-31,2.06,2.07,1.95,1.98,13.86,153048
2017-01-30,2.07,2.09,2.05,2.06,14.42,42804
2017-01-27,2.0869,2.0904,2.05,2.09,14.63,53090
2017-01-26,2.08,2.1207,2.07,2.08,14.56,38008
2017-01-25,2.16,2.2,2.11,2.11,14.77,100963
2017-01-24,2.17,2.1799,2.15,2.16,15.12,21283
2017-01-23,2.21,2.21,2.15,2.16,15.12,51722
2017-01-20,2.16,2.22,2.16,2.22,15.54,104051
2017-01-19,2.16,2.23,2.1165,2.13,14.91,80028
2017-01-18,2.18,2.2,2.151,2.18,15.26,81889
2017-01-17,2.17,2.232,2.12,2.18,15.26,137177
2017-01-13,2.23,2.23,2.18,2.2,15.4,45083
2017-01-12,2.2,2.25,2.17,2.2317,15.6219,94118
2017-01-11,2.16,2.1957,2.16,2.18,15.26,55904
2017-01-10,2.06,2.19,2.04,2.15,15.05,125066
2017-01-09,2.08,2.08,2.0,2.05,14.35,48739
2017-01-06,2.07,2.07,2.04,2.06,14.42,50424
2017-01-05,2.02,2.0629,2.0,2.04,14.28,93327
2017-01-04,2.03,2.05,1.961,2.01,14.07,82156
2017-01-03,2.02,2.0379,1.98,1.9811,13.8677,80060
2016-12-30,2.03,2.03,1.98,2.0,14.0,88728
2016-12-29,2.05,2.07,2.0,2.0107,14.0749,98437
2016-12-28,2.05,2.0752,2.0,2.03,14.21,38540
2016-12-27,2.08,2.09,2.044,2.05,14.35,59269
2016-12-23,2.05,2.0893,2.02,2.07,14.49,70841
2016-12-22,2.02,2.03,1.99,2.02,14.14,70403
2016-12-21,2.06,2.0776,2.01,2.01,14.07,56454
2016-12-20,1.98,2.15,1.9591,2.06,14.42,106151
2016-12-19,1.97,1.98,1.89,1.96,13.72,251411
2016-12-16,2.04,2.05,1.97,1.98,13.86,210290
2016-12-15,2.07,2.1358,2.02,2.04,14.28,100737
2016-12-14,2.15,2.2,2.09,2.09,14.63,65770
2016-12-13,2.21,2.22,2.15,2.1776,15.2432,150158
2016-12-12,2.23,2.24,2.18,2.19,15.33,53348
2016-12-09,2.27,2.29,2.23,2.25,15.75,67583
2016-12-08,2.27,2.27,2.2,2.23,15.61,117350
2016-12-07,2.3,2.35,2.2501,2.27,15.89,84502
2016-12-06,2.23,2.34,2.2,2.32,16.24,108936
2016-12-05,2.19,2.26,2.19,2.25,15.75,122003
2016-12-02,2.17,2.2,2.16,2.1732,15.2124,82836
2016-12-01,2.24,2.24,2.16,2.17,15.19,200933
2016-11-30,2.26,2.26,2.23,2.24,15.68,84016
2016-11-29,2.3,2.3,2.25,2.26,15.82,67293
2016-11-28,2.32,2.33,2.24,2.32,16.24,85917
2016-11-25,2.31,2.33,2.26,2.33,16.31,20719
2016-11-23,2.25,2.35,2.25,2.31,16.17,70127
2016-11-22,2.3528,2.36,2.26,2.32,16.24,133811
2016-11-21,2.4,2.408,2.26,2.38,16.66,152657
2016-11-18,2.3992,2.42,2.35,2.39,16.73,88601
2016-11-17,2.35,2.45,2.35,2.39,16.73,121150
2016-11-16,2.34,2.41,2.29,2.38,16.66,113736
2016-11-15,2.34,2.35,2.27,2.31,16.17,100522
2016-11-14,2.41,2.43,2.25,2.27,15.89,135882
2016-11-11,2.16,2.48,2.16,2.3892,16.7244,248117
2016-11-10,2.31,2.5,2.1,2.16,15.12,1355245
2016-11-09,2.62,2.96,2.62,2.87,20.09,348221
2016-11-08,2.98,3.1,2.92,3.07,21.49,123588
2016-11-07,2.97,3.03,2.9252,2.99,20.93,85380
2016-11-04,2.91,2.96,2.8,2.92,20.44,143417
2016-11-03,2.85,2.96,2.66,2.94,20.58,215252
2016-11-02,3.07,3.113,2.84,2.86,20.02,283900
2016-11-01,3.19,3.195,3.08,3.1,21.7,110245
2016-10-31,3.19,3.22,3.15,3.17,22.19,96858
2016-10-28,3.11,3.25,3.1,3.2,22.4,324867
2016-10-27,3.05,3.11,3.02,3.11,21.77,196211
2016-10-26,2.96,3.07,2.9201,3.02,21.14,129957
2016-10-25,3.0,3.03,2.98,3.01,21.07,89483
2016-10-24,3.04,3.07,2.9501,2.98,20.86,188568
2016-10-21,2.99,3.03,2.98,3.01,21.07,90055
2016-10-20,3.01,3.0859,2.92,3.03,21.21,162445
2016-10-19,3.02,3.09,2.92,3.03,21.21,264479
2016-10-18,3.04,3.07,2.96,3.0,21.0,203064
2016-10-17,3.03,3.14,3.01,3.05,21.35,300698
2016-10-14,2.89,3.07,2.89,3.0,21.0,503772
2016-10-13,2.88,2.94,2.82,2.89,20.23,187070
2016-10-12,2.85,2.9,2.8084,2.87,20.09,77281
2016-10-11,2.88,2.89,2.78,2.83,19.81,144737
2016-10-10,2.91,2.96,2.89,2.92,20.44,113540
2016-10-07,2.85,2.99,2.81,2.92,20.44,456589
2016-10-06,2.62,2.8848,2.6,2.81,19.67,428457
2016-10-05,2.61,2.63,2.5885,2.6,18.2,89940
2016-10-04,2.57,2.61,2.56,2.59,18.13,72455
2016-10-03,2.58,2.62,2.58,2.59,18.13,85311
2016-09-30,2.53,2.57,2.51,2.57,17.99,65284
2016-09-29,2.62,2.62,2.53,2.54,17.78,130159
2016-09-28,2.58,2.6296,2.55,2.59,18.13,61157
2016-09-27,2.53,2.629,2.53,2.58,18.06,128898
2016-09-26,2.57,2.64,2.52,2.52,17.64,115706
2016-09-23,2.65,2.68,2.55,2.57,17.99,80784
2016-09-22,2.64,2.6699,2.6,2.64,18.48,103370
2016-09-21,2.75,2.75,2.51,2.63,18.41,199797
2016-09-20,2.56,2.6,2.5201,2.57,17.99,78618
2016-09-19,2.55,2.671,2.54,2.56,17.92,141848
2016-09-16,2.63,2.6864,2.51,2.51,17.57,202064
2016-09-15,2.65,2.69,2.63,2.65,18.55,100185
2016-09-14,2.67,2.67,2.6,2.64,18.48,124803
2016-09-13,2.74,2.74,2.62,2.62,18.34,105879
2016-09-12,2.78,2.82,2.63,2.75,19.25,151111
2016-09-09,2.9,2.9,2.79,2.8,19.6,159391
2016-09-08,2.87,2.92,2.81,2.905,20.335,102299
2016-09-07,2.84,2.9,2.8,2.86,20.02,136003
2016-09-06,2.89,2.96,2.83,2.84,19.88,139575
2016-09-02,2.9,2.9,2.87,2.88,20.16,37236
2016-09-01,2.9,2.9,2.86,2.87,20.09,56712
2016-08-31,2.94,2.95,2.88,2.895,20.265,53089
2016-08-30,2.94,2.98,2.92,2.94,20.58,94170
2016-08-29,2.93,2.99,2.8933,2.94,20.58,83914
2016-08-26,2.93,2.95,2.89,2.89,20.23,96365
2016-08-25,2.9,2.96,2.88,2.95,20.65,108005
2016-08-24,2.91,2.93,2.87,2.91,20.37,99785
2016-08-23,2.9,2.95,2.851,2.92,20.44,102409
2016-08-22,2.96,2.98,2.84,2.88,20.16,147541
2016-08-19,3.02,3.0201,2.85,2.95,20.65,263577
2016-08-18,3.04,3.0599,2.9603,3.02,21.14,189777
2016-08-17,2.92,3.0364,2.9075,2.98,20.86,270048
2016-08-16,2.8,2.93,2.8,2.9,20.3,269526
2016-08-15,2.77,2.84,2.75,2.8,19.6,150125
2016-08-12,2.8,2.8799,2.75,2.78,19.46,191436
2016-08-11,2.85,2.92,2.6,2.8,19.6,842594
2016-08-10,3.25,3.3,2.8,2.85,19.95,1481898
2016-08-09,3.25,3.35,3.0,3.07,21.49,593241
2016-08-08,3.32,3.363,3.26,3.27,22.89,172310
2016-08-05,3.17,3.33,3.13,3.29,23.03,266248
2016-08-04,3.29,3.34,3.1,3.13,21.91,404401
2016-08-03,3.22,3.3501,3.17,3.24,22.68,368798
2016-08-02,3.06,3.29,3.02,3.24,22.68,684139
2016-08-01,2.95,3.08,2.882,3.03,21.21,418668
2016-07-29,2.88,2.95,2.8,2.9,20.3,216177
2016-07-28,2.78,2.84,2.76,2.82,19.74,141408
2016-07-27,2.99,3.0099,2.74,2.769,19.383,439444
2016-07-26,2.88,3.02,2.85,2.95,20.65,689105
2016-07-25,2.7,2.87,2.68,2.85,19.95,501390
2016-07-22,2.65,2.78,2.6,2.68,18.76,795452
2016-07-21,2.61,2.69,2.57,2.62,18.34,294173
2016-07-20,2.55,2.58,2.49,2.57,17.99,243159
2016-07-19,2.52,2.5699,2.45,2.55,17.85,242269
2016-07-18,2.6,2.6,2.45,2.47,17.29,232970
2016-07-15,2.59,2.68,2.52,2.57,17.99,504174
2016-07-14,2.67,2.92,2.466,2.59,18.13,3248593
2016-07-13,2.36,2.41,2.35,2.36,16.52,60176
2016-07-12,2.38,2.4299,2.37,2.39,16.73,96584
2016-07-11,2.34,2.4332,2.328,2.36,16.52,119018
2016-07-08,2.26,2.4,2.23,2.36,16.52,169492
2016-07-07,2.23,2.27,2.22,2.2248,15.5736,64836
2016-07-06,2.25,2.2689,2.21,2.24,15.68,141286
2016-07-05,2.28,2.3,2.24,2.25,15.75,56565
2016-07-01,2.3,2.34,2.25,2.28,15.96,146165
2016-06-30,2.37,2.4,2.3,2.33,16.31,139767
2016-06-29,2.3,2.39,2.28,2.3701,16.5907,138754
2016-06-28,2.25,2.2979,2.22,2.27,15.89,91202
2016-06-27,2.37,2.4,2.2,2.21,15.47,257943
2016-06-24,2.3,2.38,2.26,2.38,16.66,208667
2016-06-23,2.46,2.49,2.32,2.42,16.94,238619
2016-06-22,2.58,2.65,2.35,2.46,17.22,1221054
2016-06-21,2.29,2.34,2.25,2.27,15.89,85047
2016-06-20,2.35,2.366,2.25,2.26,15.82,150845
2016-06-17,2.38,2.42,2.31,2.31,16.17,154544
2016-06-16,2.45,2.49,2.38,2.39,16.73,94929
2016-06-15,2.49,2.5,2.4,2.46,17.22,92472
2016-06-14,2.54,2.54,2.45,2.5,17.5,101571
2016-06-13,2.5,2.53,2.4,2.48,17.36,153016
2016-06-10,2.44,2.49,2.32,2.36,16.52,180940
2016-06-09,2.53,2.7299,2.3599,2.44,17.08,531715
2016-06-08,2.45,2.47,2.32,2.36,16.52,88310
2016-06-07,2.27,2.42,2.25,2.42,16.94,70540
2016-06-06,2.4,2.45,2.24,2.24,15.68,195747
2016-06-03,2.5,2.5,2.38,2.38,16.66,98880
2016-06-02,2.38,2.5,2.37,2.48,17.36,143446
2016-06-01,2.38,2.44,2.32,2.36,16.52,159768
2016-05-31,2.2,2.38,2.2,2.33,16.31,137428
2016-05-27,2.25,2.25,2.17,2.18,15.26,98609
2016-05-26,2.12,2.25,2.11,2.24,15.68,141485
2016-05-25,2.09,2.15,2.09,2.12,14.84,61749
2016-05-24,2.1,2.1404,2.08,2.11,14.77,79153
2016-05-23,2.07,2.13,2.06,2.1,14.7,61651
2016-05-20,2.0,2.1,1.93,2.06,14.42,165682
2016-05-19,2.06,2.1799,2.0,2.01,14.07,179795
2016-05-18,2.06,2.15,1.84,2.04,14.28,839593
2016-05-17,2.36,2.41,2.14,2.14,14.98,285639
2016-05-16,2.38,2.41,2.3,2.39,16.73,94311
2016-05-13,2.4,2.4799,2.38,2.39,16.73,115099
2016-05-12,2.6,2.6,2.35,2.42,16.94,231023
2016-05-11,2.8,2.81,2.55,2.56,17.92,490764
2016-05-10,2.65,2.73,2.59,2.7049,18.9343,222258
2016-05-09,2.69,2.7299,2.65,2.66,18.62,52343
2016-05-06,2.67,2.7172,2.64,2.68,18.76,61019
2016-05-05,2.7,2.74,2.66,2.67,18.69,78759
2016-05-04,2.81,2.81,2.67,2.67,18.69,138778
2016-05-03,2.7,2.8101,2.7,2.78,19.46,82870
2016-05-02,2.77,2.8172,2.7,2.73,19.11,126423
2016-04-29,2.77,2.84,2.77,2.78,19.46,69478
2016-04-28,2.81,2.85,2.74,2.77,19.39,90930
2016-04-27,2.81,2.85,2.8,2.85,19.95,68495
2016-04-26,2.92,2.92,2.77,2.81,19.67,148058
2016-04-25,3.0,3.01,2.86,2.86,20.02,270971
2016-04-22,2.85,3.0,2.8101,3.0,21.0,217789
2016-04-21,2.7,2.85,2.6384,2.85,19.95,427050
2016-04-20,2.52,2.6825,2.52,2.65,18.55,137317
2016-04-19,2.53,2.53,2.49,2.49,17.43,63266
2016-04-18,2.6,2.6,2.52,2.52,17.64,77603
2016-04-15,2.6,2.7,2.58,2.58,18.06,46922
2016-04-14,2.71,2.74,2.59,2.6,18.2,46971
2016-04-13,2.57,2.7,2.5,2.68,18.76,141127
2016-04-12,2.58,2.5825,2.4201,2.52,17.64,191896
2016-04-11,2.62,2.6399,2.5,2.59,18.13,225720
2016-04-08,2.67,2.69,2.62,2.63,18.41,52520
2016-04-07,2.66,2.728,2.65,2.68,18.76,71492
2016-04-06,2.7,2.74,2.65,2.69,18.83,129227
2016-04-05,2.81,2.8146,2.72,2.74,19.18,103750
2016-04-04,2.83,2.84,2.761,2.79,19.53,57314
2016-04-01,2.76,2.85,2.76,2.84,19.88,84224
2016-03-31,2.9,2.9,2.76,2.77,19.39,98647
2016-03-30,2.92,2.92,2.86,2.87,20.09,64357
2016-03-29,2.89,2.93,2.82,2.9,20.3,123220
2016-03-28,2.97,2.97,2.86,2.92,20.44,91657
2016-03-24,2.91,2.98,2.85,2.96,20.72,95694
2016-03-23,3.0,3.0,2.9,2.96,20.72,66884
2016-03-22,2.86,3.0,2.825,3.0,21.0,151223
2016-03-21,2.88,3.0,2.85,2.86,20.02,137352
2016-03-18,3.0,3.0,2.85,2.91,20.37,96618
2016-03-17,2.95,2.99,2.68,2.99,20.93,214523
2016-03-16,2.94,2.94,2.65,2.79,19.53,291121
2016-03-15,3.1,3.1,2.83,2.91,20.37,274291
2016-03-14,3.32,3.43,2.9,3.05,21.35,1037907
2016-03-11,3.0,3.1,2.97,3.07,21.49,203342
2016-03-10,3.05,3.06,2.92,2.95,20.65,59189
2016-03-09,3.0,3.04,2.9483,3.02,21.14,46336
2016-03-08,2.95,3.06,2.92,2.95,20.65,100845
2016-03-07,2.96,3.05,2.9,2.93,20.51,111570
2016-03-04,3.0285,3.03,2.75,2.93,20.51,140203
2016-03-03,2.79,3.02,2.66,3.0,21.0,325483
2016-03-02,2.52,2.78,2.48,2.76,19.32,147072
2016-03-01,2.51,3.03,2.38,2.49,17.43,43700
2016-02-29,2.45,2.48,2.38,2.44,17.08,124856
2016-02-26,2.41,2.44,2.38,2.43,17.01,56416
2016-02-25,2.4,2.42,2.3209,2.41,16.87,32123
2016-02-24,2.31,2.42,2.31,2.4,16.8,59851
2016-02-23,2.44,2.55,2.27,2.32,16.24,143676
2016-02-22,2.44,2.48,2.36,2.48,17.36,98110
2016-02-19,2.45,2.45,2.3601,2.41,16.87,39528
2016-02-18,2.42,2.4999,2.38,2.44,17.08,56838
2016-02-17,2.45,2.5,2.3809,2.43,17.01,65485
2016-02-16,2.37,2.4388,2.31,2.4,16.8,57247
2016-02-12,2.36,2.41,2.2112,2.29,16.03,197682
2016-02-11,2.4,2.409,2.2508,2.35,16.45,133810
2016-02-10,2.47,2.55,2.4,2.45,17.15,104379
2016-02-09,2.45,2.54,2.4,2.45,17.15,116274
2016-02-08,2.6,2.61,2.41,2.5,17.5,163639
2016-02-05,2.73,2.73,2.58,2.64,18.48,85163
2016-02-04,2.68,2.73,2.65,2.73,19.11,78578
2016-02-03,2.75,2.784,2.62,2.65,18.55,106416
2016-02-02,2.81,2.81,2.72,2.76,19.32,62331
2016-02-01,2.87,2.87,2.72,2.8,19.6,91332
2016-01-29,2.77,2.94,2.71,2.85,19.95,157304
2016-01-28,2.71,2.98,2.61,2.77,19.39,396722
2016-01-27,2.75,2.77,2.56,2.71,18.97,255691
2016-01-26,2.65,2.75,2.62,2.75,19.25,122349
2016-01-25,2.62,2.67,2.58,2.67,18.69,172985
2016-01-22,2.65,2.6899,2.6,2.66,18.62,101279
2016-01-21,2.57,2.71,2.5,2.57,17.99,125296
2016-01-20,2.5,2.65,2.34,2.56,17.92,260900
2016-01-19,2.42,2.73,2.35,2.51,17.57,407268
2016-01-15,2.45,2.47,2.13,2.39,16.73,297703
2016-01-14,2.6,2.639,2.48,2.51,17.57,251370
2016-01-13,2.8,2.88,2.57,2.59,18.13,262730
2016-01-12,2.94,2.94,2.74,2.78,19.46,170419
2016-01-11,2.85,2.89,2.73,2.89,20.23,213324
2016-01-08,3.15,3.15,2.8101,2.88,20.16,334274
2016-01-07,3.16,3.206,2.69,2.85,19.95,672842
2016-01-06,3.4,3.48,3.24,3.29,23.03,395304
2016-01-05,3.71,3.79,3.45,3.49,24.43,313027
2016-01-04,3.63,3.72,3.52,3.69,25.83,347882
