Date,Open,High,Low,Close,Adj Close,Volume
2017-07-21,5.81,5.81,5.7,5.76,57.6,3169
2017-07-20,5.69,5.75,5.601,5.7399,57.399,4620
2017-07-19,5.82,5.84,5.75,5.76,57.6,25125
2017-07-18,5.9,5.9589,5.81,5.84,58.4,7533
2017-07-17,5.87,5.9824,5.87,5.9824,59.824,7409
2017-07-14,5.93,6.03,5.85,5.95,59.5,11345
2017-07-13,5.88,6.01,5.88,5.92,59.2,6090
2017-07-12,6.0,6.05,5.88,6.05,60.5,4839
2017-07-11,6.0,6.01,5.97,5.995,59.95,2564
2017-07-10,6.07,6.09,5.95,6.06,60.6,16657
2017-07-07,6.15,6.15,6.03,6.07,60.7,4250
2017-07-06,6.14,6.14,6.03,6.04,60.4,4435
2017-07-05,6.11,6.36,6.11,6.23,62.3,40103
2017-07-03,6.05,6.15,6.01,6.07,60.7,5923
2017-06-30,6.19,6.22,6.04,6.1099,61.099,19350
2017-06-29,6.16,6.3101,6.04,6.19,61.9,13762
2017-06-28,6.08,6.37,6.05,6.14,61.4,24497
2017-06-27,6.05,6.18,5.99,6.15,61.5,10943
2017-06-26,6.02,6.09,5.88,6.09,60.9,20544
2017-06-23,6.05,6.21,6.04,6.1,61.0,24853
2017-06-22,5.91,6.06,5.91,6.0,60.0,11437
2017-06-21,6.07,6.07,5.9475,6.04,60.4,25396
2017-06-20,6.11,6.12,6.03,6.03,60.3,21571
2017-06-19,6.24,6.26,6.01,6.11,61.1,19882
2017-06-16,6.04,6.22,6.04,6.13,61.3,2527
2017-06-15,6.15,6.15,6.01,6.01,60.1,20590
2017-06-14,6.27,6.32,6.01,6.12,61.2,40794
2017-06-13,6.17,6.2,6.05,6.08,60.8,9534
2017-06-12,6.15,6.25,6.09,6.25,62.5,7869
2017-06-09,6.24,6.2428,6.01,6.2,62.0,18104
2017-06-08,6.39,6.39,6.1,6.28,62.8,28776
2017-06-07,6.47,6.47,6.3496,6.39,63.9,4852
2017-06-06,6.69,6.69,6.25,6.4092,64.092,22241
2017-06-05,6.36,6.43,6.2004,6.43,64.3,7292
2017-06-02,6.49,6.495,6.31,6.44,64.4,7123
2017-06-01,6.56,6.56,6.4084,6.43,64.3,20714
2017-05-31,6.72,6.769,6.65,6.65,66.5,6622
2017-05-30,6.78,6.8,6.666,6.69,66.9,22648
2017-05-26,6.79,7.6,6.7,6.8,68.0,32631
2017-05-25,6.54,6.72,6.54,6.72,67.2,10175
2017-05-24,6.5,6.68,6.48,6.52,65.2,20582
2017-05-23,6.67,6.79,6.58,6.63,66.3,18374
2017-05-22,6.61,6.77,6.2878,6.71,67.1,11071
2017-05-19,6.5,6.84,6.48,6.64,66.4,23325
2017-05-18,6.15,6.45,6.15,6.45,64.5,17604
2017-05-17,6.49,6.49,6.17,6.17,61.7,23480
2017-05-16,6.32,6.35,6.1,6.2476,62.476,18976
2017-05-15,6.2,6.4592,6.19,6.2,62.0,12892
2017-05-12,6.22,6.44,6.22,6.23,62.3,12628
2017-05-11,6.32,6.35,6.1785,6.2001,62.001,3809
2017-05-10,6.42,6.42,6.19,6.3599,63.599,10283
2017-05-09,6.33,6.4399,6.28,6.28,62.8,7491
2017-05-08,6.3063,6.43,6.25,6.43,64.3,20438
2017-05-05,6.6499,6.6499,6.36,6.38,63.8,10959
2017-05-04,6.39,6.48,6.33,6.36,63.6,5719
2017-05-03,6.4,6.42,6.16,6.38,63.8,10098
2017-05-02,6.1999,6.4,6.1095,6.39,63.9,13621
2017-05-01,6.2479,6.28,6.136,6.2,62.0,6743
2017-04-28,6.3,6.3,6.18,6.28,62.8,9850
2017-04-27,6.31,6.84,6.2663,6.3,63.0,25421
2017-04-26,6.39,6.44,6.14,6.14,61.4,35416
2017-04-25,6.27,6.34,6.21,6.28,62.8,12457
2017-04-24,6.26,6.47,6.24,6.25,62.5,39504
2017-04-21,6.26,6.38,6.26,6.33,63.3,8401
2017-04-20,6.42,6.42,6.25,6.2501,62.501,15760
2017-04-19,6.4,6.5599,6.32,6.44,64.4,17742
2017-04-18,6.48,6.48,6.39,6.39,63.9,5044
2017-04-17,6.5,6.5,6.23,6.4999,64.999,3625
2017-04-13,6.4001,6.6,6.4001,6.4873,64.873,2045
2017-04-12,6.5,6.52,6.42,6.42,64.2,4812
2017-04-11,6.69,6.74,6.5999,6.5999,65.999,7631
2017-04-10,6.8,6.8099,6.7,6.71,67.1,7834
2017-04-07,6.89,7.07,6.8042,6.85,68.5,22229
2017-04-06,6.9,6.95,6.84,6.92,69.2,6368
2017-04-05,6.87,6.93,6.85,6.8799,68.799,9418
2017-04-04,6.84,6.9,6.7297,6.79,67.9,2891
2017-04-03,6.82,6.95,6.6901,6.84,68.4,9662
2017-03-31,6.88,6.89,6.69,6.7,67.0,8329
2017-03-30,6.77,6.77,6.65,6.72,67.2,6600
2017-03-29,6.7844,6.9299,6.66,6.75,67.5,3224
2017-03-28,6.93,6.9496,6.79,6.8,68.0,12124
2017-03-27,6.72,6.97,6.72,6.91,69.1,2401
2017-03-24,6.9999,6.9999,6.6,6.72,67.2,8706
2017-03-23,6.71,6.98,6.67,6.67,66.7,7228
2017-03-22,6.42,6.81,6.42,6.6401,66.401,9599
2017-03-21,7.026,7.026,6.54,6.6,66.0,8289
2017-03-20,7.14,7.28,6.95,7.0,70.0,40739
2017-03-17,6.84,7.59,6.8,7.1899,71.899,30089
2017-03-16,6.91,6.98,6.6853,6.76,67.6,19718
2017-03-15,6.32,6.49,6.3,6.4899,64.899,19408
2017-03-14,5.99,6.09,5.886,5.91,59.1,8777
2017-03-13,5.93,5.955,5.84,5.84,58.4,7260
2017-03-10,5.95,5.98,5.95,5.9503,59.503,817
2017-03-09,5.97,6.04,5.84,5.89,58.9,6233
2017-03-08,6.06,6.16,5.93,6.0244,60.244,17362
2017-03-07,6.27,6.6399,6.0786,6.2599,62.599,5002
2017-03-06,6.315,6.315,6.0,6.1889,61.889,6229
2017-03-03,6.41,6.41,6.26,6.31,63.1,1502
2017-03-02,6.4001,6.46,6.4001,6.45,64.5,4836
2017-03-01,6.4,6.8499,6.25,6.56,65.6,6204
2017-02-28,6.76,6.76,6.05,6.5699,65.699,9104
2017-02-27,6.7,6.75,6.59,6.6999,66.999,10531
2017-02-24,6.65,6.69,6.5601,6.69,66.9,34224
2017-02-23,6.7,6.7899,6.44,6.69,66.9,31408
2017-02-22,6.55,6.59,6.499,6.51,65.1,9740
2017-02-21,6.53,6.53,6.21,6.4125,64.125,3527
2017-02-17,6.4096,6.58,6.4096,6.45,64.5,3517
2017-02-16,6.42,6.59,6.4,6.4,64.0,4310
2017-02-15,6.56,6.6,6.4265,6.6,66.0,1731
2017-02-14,6.67,6.9,6.6,6.6,66.0,15329
2017-02-13,6.69,6.98,6.4982,6.5601,65.601,12982
2017-02-10,6.53,6.9999,6.51,6.85,68.5,26637
2017-02-09,6.31,6.8999,6.31,6.64,66.4,50058
2017-02-08,6.36,6.49,6.25,6.39,63.9,19557
2017-02-07,6.31,6.32,6.07,6.2,62.0,11090
2017-02-06,6.15,6.26,6.14,6.26,62.6,7469
2017-02-03,6.0,6.09,6.0,6.09,60.9,263
2017-02-02,6.03,6.09,5.9,5.9599,59.599,11370
2017-02-01,5.83,6.0899,5.83,6.01,60.1,2376
2017-01-31,5.6646,5.81,5.66,5.77,57.7,3753
2017-01-30,5.81,5.86,5.67,5.78,57.8,11747
2017-01-27,5.64,5.8414,5.63,5.81,58.1,3372
2017-01-26,5.8,5.8,5.62,5.64,56.4,10503
2017-01-25,5.66,5.94,5.427,5.8,58.0,9402
2017-01-24,5.89,5.89,5.59,5.76,57.6,41621
2017-01-23,5.9899,5.99,5.1,5.77,57.7,194022
2017-01-20,5.91,5.95,5.8,5.93,59.3,20503
2017-01-19,5.88,5.96,5.8,5.82,58.2,19667
2017-01-18,6.0077,6.0899,5.861,6.04,60.4,30061
2017-01-17,6.2,6.2001,5.86,6.11,61.1,65418
2017-01-13,6.23,6.4204,6.2,6.22,62.2,7423
2017-01-12,6.29,6.47,6.19,6.2248,62.248,9233
2017-01-11,6.4999,6.4999,6.2309,6.2309,62.309,2390
2017-01-10,6.21,6.245,6.05,6.11,61.1,20710
2017-01-09,6.49,6.49,6.0,6.23,62.3,29382
2017-01-06,6.04,6.4899,6.0101,6.08,60.8,8420
2017-01-05,6.13,6.13,6.03,6.0311,60.311,761
2017-01-04,6.0101,6.11,6.01,6.01,60.1,1915
2017-01-03,6.13,6.1372,6.0,6.0101,60.101,2212
2016-12-30,6.1003,6.1003,5.95,5.95,59.5,330
2016-12-29,5.96,6.49,5.8,5.89,58.9,10823
2016-12-28,6.13,6.1607,6.0,6.01,60.1,7949
2016-12-27,6.19,6.22,6.1,6.22,62.2,2930
2016-12-23,6.13,6.18,6.02,6.18,61.8,11629
2016-12-22,6.03,6.0763,6.01,6.0763,60.763,8317
2016-12-21,6.1,6.11,6.05,6.11,61.1,6659
2016-12-20,6.08,6.13,5.83,6.12,61.2,8380
2016-12-19,6.0,6.0,5.82,5.96,59.6,3630
2016-12-16,6.07,6.07,5.79,5.98,59.8,4101
2016-12-15,5.98,6.0899,5.91,5.91,59.1,8075
2016-12-14,6.05,6.09,5.8927,6.0,60.0,9272
2016-12-13,6.2,6.2,6.0,6.0525,60.525,9810
2016-12-12,6.3,6.3,6.05,6.195,61.95,8930
2016-12-09,6.1,6.49,6.0,6.33,63.3,27147
2016-12-08,6.0589,6.0589,6.0,6.0387,60.387,958
2016-12-07,6.11,6.1714,5.97,6.07,60.7,13656
2016-12-06,5.98,6.2,5.98,6.11,61.1,18000
2016-12-05,6.31,6.4,6.12,6.14,61.4,21750
2016-12-02,6.12,6.3589,5.97,6.14,61.4,14303
2016-12-01,6.044,6.39,5.91,6.1,61.0,6283
2016-11-30,6.18,6.18,6.1,6.11,61.1,1931
2016-11-29,6.1512,6.25,6.1512,6.2,62.0,3823
2016-11-28,6.21,6.2838,6.13,6.15,61.5,16759
2016-11-25,6.0111,6.02,5.97,6.0,60.0,731
2016-11-23,6.0724,6.1,5.96,6.03,60.3,28916
2016-11-22,6.367,6.3692,6.05,6.1,61.0,38821
2016-11-21,6.3999,6.3999,6.34,6.34,63.4,4903
2016-11-18,6.3412,6.4,6.25,6.39,63.9,24629
2016-11-17,6.35,6.49,6.3,6.37,63.7,2275
2016-11-16,6.4,6.49,6.35,6.47,64.7,9601
2016-11-15,6.47,6.59,6.4099,6.5,65.0,39984
2016-11-14,6.5,6.5,6.2,6.47,64.7,26984
2016-11-11,6.45,6.5,6.4103,6.5,65.0,12296
2016-11-10,6.428,6.428,6.33,6.35,63.5,6786
2016-11-09,6.6,7.14,6.36,6.53,65.3,3383
2016-11-08,6.552,6.64,6.552,6.64,66.4,837
2016-11-07,6.83,6.83,6.6,6.67,66.7,4874
2016-11-04,6.45,6.6499,6.45,6.605,66.05,3424
2016-11-03,6.52,6.71,6.31,6.4101,64.101,8550
2016-11-02,6.53,6.63,6.3095,6.6092,66.092,23023
2016-11-01,6.98,6.98,6.66,6.66,66.6,1520
2016-10-31,6.87,6.87,6.66,6.66,66.6,1203
2016-10-28,6.7603,6.9,6.76,6.9,69.0,3930
2016-10-27,6.99,6.99,6.7,6.91,69.1,5745
2016-10-26,6.73,7.04,6.67,7.04,70.4,17921
2016-10-25,6.74,6.74,6.6,6.7,67.0,3552
2016-10-24,6.51,6.7,6.51,6.7,67.0,7932
2016-10-21,6.57,6.57,6.44,6.4806,64.806,19512
2016-10-20,6.67,6.67,6.6,6.61,66.1,5262
2016-10-19,6.81,6.81,6.65,6.67,66.7,18476
2016-10-18,7.047,7.0492,6.8,6.81,68.1,1910
2016-10-17,6.82,7.0,6.61,6.8,68.0,12456
2016-10-14,7.1,7.1,6.79,6.81,68.1,11501
2016-10-13,7.2,7.2,6.88,6.88,68.8,7709
2016-10-12,7.0,7.1,6.88,7.1,71.0,12830
2016-10-11,7.15,7.15,6.96,6.96,69.6,7622
2016-10-10,7.25,7.27,7.02,7.06,70.6,21894
2016-10-07,7.24,7.3,7.05,7.25,72.5,35913
2016-10-06,7.15,7.25,7.12,7.24,72.4,11639
2016-10-05,7.26,7.26,7.0999,7.11,71.1,17358
2016-10-04,7.2851,7.345,7.055,7.28,72.8,38822
2016-10-03,8.95,8.95,6.85,7.43,74.3,42173
2016-09-30,7.8799,7.88,7.55,7.636,76.36,11402
2016-09-29,7.59,7.9,7.5,7.6,76.0,35492
2016-09-28,7.54,7.57,7.27,7.55,75.5,22545
2016-09-27,7.09,7.74,7.08,7.62,76.2,96664
2016-09-26,7.94,7.982,7.7442,7.93,79.3,6569
2016-09-23,7.9501,8.14,7.62,8.14,81.4,5527
2016-09-22,8.16,8.16,7.835,8.0,80.0,7691
2016-09-21,8.12,8.2689,8.01,8.01,80.1,4993
2016-09-20,8.3,8.3,8.02,8.1759,81.759,6981
2016-09-19,8.18,8.27,8.0,8.27,82.7,5453
2016-09-16,8.12,8.29,8.115,8.29,82.9,10848
2016-09-15,8.34,8.34,8.01,8.2,82.0,17015
2016-09-14,8.53,8.9,8.4,8.61,86.1,20075
2016-09-13,7.6,8.1735,7.6,7.76,77.6,20117
2016-09-12,7.3,7.3399,7.18,7.2001,72.001,1398
2016-09-09,7.6399,7.6399,7.2562,7.2562,72.562,4225
2016-09-08,7.26,7.27,7.11,7.19,71.9,1300
2016-09-07,7.35,7.48,7.2054,7.32,73.2,3597
2016-09-06,7.37,7.41,7.11,7.37,73.7,5221
2016-09-02,6.99,6.99,6.9,6.9,69.0,6320
2016-09-01,6.91,6.91,6.91,6.91,69.1,54
2016-08-31,6.92,6.92,6.83,6.91,69.1,2610
2016-08-30,6.98,6.98,6.98,6.98,69.8,212
2016-08-29,7.06,7.08,6.82,6.9899,69.899,7345
2016-08-26,7.119,7.119,7.119,7.119,71.19,502
2016-08-25,7.1,7.13,7.1,7.106,71.06,1884
2016-08-24,7.08,7.19,7.08,7.1001,71.001,5427
2016-08-23,6.68,6.83,6.68,6.8,68.0,2098
2016-08-22,6.74,6.74,6.74,6.74,67.4,135
2016-08-19,7.02,7.02,6.8976,6.8976,68.976,1566
2016-08-18,6.9,7.0053,6.9,7.0053,70.053,885
2016-08-17,6.9,6.9,6.9,6.9,69.0,259
2016-08-16,6.9,6.9729,6.9,6.9,69.0,1200
2016-08-15,6.91,6.9873,6.9,6.9873,69.873,880
2016-08-12,6.91,6.91,6.91,6.91,69.1,135
2016-08-11,7.055,7.055,6.9,6.93,69.3,1420
2016-08-10,7.2,7.2,6.9341,6.97,69.7,1420
2016-08-09,7.0599,7.0599,6.92,7.0,70.0,1870
2016-08-08,7.03,7.03,6.97,6.97,69.7,1910
2016-08-05,7.22,7.22,7.06,7.1355,71.355,1363
2016-08-04,7.03,7.2599,7.03,7.0516,70.516,2405
2016-08-03,6.9999,7.09,6.915,7.085,70.85,3435
2016-08-02,7.0,7.0,6.9,6.91,69.1,3474
2016-08-01,7.03,7.1199,6.965,7.05,70.5,1768
2016-07-29,7.25,7.29,7.02,7.03,70.3,16263
2016-07-28,7.08,7.3,7.0432,7.26,72.6,10582
2016-07-27,6.94,7.08,6.844,6.9999,69.999,8111
2016-07-26,6.9899,6.99,6.9899,6.99,69.9,552
2016-07-25,6.96,7.01,6.77,6.8,68.0,21898
2016-07-22,7.39,7.39,6.898,7.2,72.0,14611
2016-07-21,7.038,7.1,6.9,6.9,69.0,5789
2016-07-20,6.88,7.34,6.86,6.9799,69.799,11124
2016-07-19,6.89,6.97,6.74,6.81,68.1,3888
2016-07-18,7.08,7.08,6.7601,6.97,69.7,19068
2016-07-15,7.34,7.34,7.19,7.19,71.9,3357
2016-07-14,7.17,7.29,7.12,7.25,72.5,5675
2016-07-13,6.909,7.15,6.909,7.12,71.2,16278
2016-07-12,6.7,6.98,6.7,6.87,68.7,7134
2016-07-11,6.79,6.79,6.61,6.695,66.95,5617
2016-07-08,6.8499,6.8499,6.8499,6.8499,68.499,19
2016-07-07,6.8499,6.8499,6.8499,6.8499,68.499,101
2016-07-06,6.71,6.7899,6.71,6.71,67.1,1323
2016-07-05,7.02,7.02,6.76,6.84,68.4,6003
2016-07-01,7.22,7.34,7.22,7.25,72.5,4808
2016-06-30,7.0,7.36,7.0,7.1481,71.481,4776
2016-06-29,6.98,6.98,6.8847,6.975,69.75,400
2016-06-28,6.7,6.8599,6.5511,6.56,65.6,1533
2016-06-27,6.67,6.9999,6.4101,6.8,68.0,2964
2016-06-24,6.84,6.94,6.8001,6.8001,68.001,3204
2016-06-23,6.9,6.9999,6.79,6.8,68.0,1579
2016-06-22,7.11,7.2,7.0,7.08,70.8,9704
2016-06-21,6.93,7.3,6.88,7.01,70.1,18660
2016-06-20,6.99,7.06,6.91,7.03,70.3,6089
2016-06-17,7.0,7.1,6.898,6.898,68.98,6100
2016-06-16,6.98,7.07,6.7801,6.7801,67.801,1467
2016-06-15,7.0,7.1699,7.0,7.1699,71.699,737
2016-06-14,7.1591,7.24,7.1,7.1,71.0,2420
2016-06-13,6.92,6.93,6.8098,6.9199,69.199,3594
2016-06-10,7.16,7.2399,7.0,7.12,71.2,2506
2016-06-09,7.105,7.21,7.0,7.1568,71.568,3050
2016-06-08,7.27,7.27,7.0152,7.13,71.3,3603
2016-06-07,7.5,7.5,7.5,7.5,75.0,2398
2016-06-06,7.19,7.25,7.0,7.1,71.0,7534
2016-06-03,7.49,7.5799,7.375,7.475,74.75,3975
2016-06-02,7.12,7.58,7.12,7.49,74.9,5549
2016-06-01,7.27,7.27,7.1436,7.1488,71.488,1882
2016-05-31,7.68,7.68,7.4999,7.4999,74.999,3910
2016-05-27,7.98,8.19,7.85,7.85,78.5,9748
2016-05-26,7.9,8.0,7.71,7.8999,78.999,13493
2016-05-25,7.98,8.19,7.8,8.08,80.8,12003
2016-05-24,6.87,7.01,6.76,7.01,70.1,787
2016-05-23,6.92,7.0199,6.92,7.0199,70.199,1001
2016-05-20,6.58,6.58,6.51,6.51,65.1,603
2016-05-19,6.6206,6.67,6.55,6.55,65.5,4300
2016-05-18,6.6799,6.68,6.45,6.53,65.3,10600
2016-05-17,6.817,6.817,6.54,6.54,65.4,840
2016-05-16,6.74,6.75,6.2136,6.6,66.0,4553
2016-05-13,7.13,7.13,7.13,7.13,71.3,100
2016-05-12,6.74,6.74,6.74,6.74,67.4,15
2016-05-11,7.24,7.24,6.74,6.74,67.4,4034
2016-05-10,6.5,6.8899,6.25,6.47,64.7,6161
2016-05-09,7.26,7.26,7.26,7.26,72.6,1
2016-05-06,7.23,7.26,7.2144,7.26,72.6,420
2016-05-05,7.5199,7.5199,7.5199,7.5199,75.199,74
2016-05-04,7.5199,7.5199,7.5199,7.5199,75.199,0
2016-05-03,7.5199,7.5199,7.5199,7.5199,75.199,150
2016-05-02,7.52,7.52,7.2799,7.35,73.5,606
2016-04-29,7.74,7.74,7.32,7.3901,73.901,1110
2016-04-28,7.79,7.79,7.0001,7.38,73.8,1537
2016-04-27,7.55,7.78,7.55,7.68,76.8,3334
2016-04-26,7.3,7.3,7.3,7.3,73.0,10
2016-04-25,7.42,7.481,7.3,7.3,73.0,6504
2016-04-22,7.62,7.64,7.62,7.63,76.3,1716
2016-04-21,7.6399,7.64,7.62,7.6299,76.299,1204
2016-04-20,7.85,7.85,7.75,7.75,77.5,3050
2016-04-19,8.1,8.2,7.8501,7.8501,78.501,4368
2016-04-18,7.88,7.89,7.8432,7.89,78.9,2988
2016-04-15,7.69,7.69,7.69,7.69,76.9,27
2016-04-14,7.56,7.84,7.56,7.69,76.9,30081
2016-04-13,7.7,7.79,7.62,7.76,77.6,5078
2016-04-12,7.89,8.03,7.65,7.8,78.0,61118
2016-04-11,8.0,8.2499,7.78,8.03,80.3,29163
2016-04-08,8.4185,8.42,8.16,8.201,82.01,4971
2016-04-07,8.32,8.39,8.2,8.34,83.4,1754
2016-04-06,8.0915,8.2,8.0915,8.16,81.6,1157
2016-04-05,8.15,8.2999,8.1001,8.1001,81.001,1029
2016-04-04,8.34,8.34,8.34,8.34,83.4,1665
2016-04-01,8.04,8.4,7.24,8.1985,81.985,10305
2016-03-31,7.61,8.8,7.61,8.4685,84.685,10932
2016-03-30,7.75,8.14,7.75,8.01,80.1,7048
2016-03-29,8.15,8.18,8.15,8.16,81.6,1143
2016-03-28,8.79,8.79,7.75,8.36,83.6,9391
2016-03-24,8.4785,8.5,8.34,8.4885,84.885,2807
2016-03-23,8.66,8.86,8.39,8.39,83.9,27133
2016-03-22,8.9,8.9,8.4187,8.89,88.9,31158
2016-03-21,8.72,9.4,8.3501,8.75,87.5,38301
2016-03-18,8.0174,8.03,7.9408,7.9408,79.408,992
2016-03-17,8.15,8.34,7.75,7.993,79.93,13932
2016-03-16,7.7,8.4,7.7,8.39,83.9,13261
2016-03-15,7.49,7.5899,7.39,7.5,75.0,10733
2016-03-14,6.65,6.7999,6.57,6.7999,67.999,836
2016-03-11,6.9,6.9,6.9,6.9,69.0,28
2016-03-10,6.9,6.9,6.9,6.9,69.0,8
2016-03-09,6.9,6.9,6.9,6.9,69.0,0
2016-03-08,6.9,6.9,6.9,6.9,69.0,1001
2016-03-07,7.14,7.14,7.14,7.14,71.4,1000
2016-03-04,7.19,7.19,7.19,7.19,71.9,0
2016-03-03,7.19,7.19,7.19,7.19,71.9,0
2016-03-02,7.19,7.19,7.19,7.19,71.9,100
2016-03-01,7.25,7.29,7.15,7.15,71.5,5014
2016-02-29,7.3,7.3,7.25,7.25,72.5,861
2016-02-26,7.3,7.3,7.3,7.3,73.0,0
2016-02-25,7.3,7.3,7.3,7.3,73.0,200
2016-02-24,7.3,7.3,7.3,7.3,73.0,367
2016-02-23,7.26,7.4,7.26,7.4,74.0,2750
2016-02-22,7.2,7.2,7.2,7.2,72.0,560
2016-02-19,7.05,7.05,7.05,7.05,70.5,0
2016-02-18,7.05,7.05,7.05,7.05,70.5,200
2016-02-17,7.1,7.1,7.1,7.1,71.0,35
2016-02-16,7.1,7.1,7.1,7.1,71.0,11
2016-02-12,7.1,7.1,7.1,7.1,71.0,11
2016-02-11,7.1,7.1,7.1,7.1,71.0,4
2016-02-10,7.1,7.1,7.1,7.1,71.0,1050
2016-02-09,7.0,7.0,7.0,7.0,70.0,0
2016-02-08,7.0,7.0,7.0,7.0,70.0,100
2016-02-05,7.59,7.59,7.59,7.59,75.9,0
2016-02-04,7.59,7.59,7.59,7.59,75.9,0
2016-02-03,7.47,7.64,7.47,7.59,75.9,1302
2016-02-02,7.4,7.4,7.4,7.4,74.0,2
2016-02-01,7.4,7.4,7.4,7.4,74.0,130
2016-01-29,7.29,7.29,7.29,7.29,72.9,0
2016-01-28,7.29,7.29,7.29,7.29,72.9,10
2016-01-27,7.29,7.29,7.29,7.29,72.9,102
2016-01-26,7.26,7.3,7.1,7.1,71.0,650
2016-01-25,7.23,7.27,7.23,7.23,72.3,500
2016-01-22,7.04,7.04,7.04,7.04,70.4,10
2016-01-21,7.04,7.04,7.04,7.04,70.4,150
2016-01-20,7.38,7.38,7.38,7.38,73.8,60
2016-01-19,7.38,7.38,7.38,7.38,73.8,185
2016-01-15,7.96,7.96,7.96,7.96,79.6,0
2016-01-14,7.96,7.96,7.96,7.96,79.6,50
2016-01-13,7.96,7.96,7.96,7.96,79.6,426
2016-01-12,8.11,8.11,8.11,8.11,81.1,0
2016-01-11,8.11,8.11,8.11,8.11,81.1,280
2016-01-08,8.21,9.99,8.21,8.25,82.5,774
2016-01-07,8.2,8.2,8.2,8.2,82.0,100
